Name,Category,Packaging,Recyclability,Components Used,Carbon_Footprints,Water_Usage_Liters,Sustainability_Score,Sustainability_Level,Sustainable_Alternative
Yogurt Cup,Food,Aluminum,Yes,Contains aluminium and starch base,9.190241201342872,197,57.920184138429136,Medium,Promote closed-loop aluminum recycling
Oatmeal,Food,Plastic,No,Contains bamboo and minor additives,6.28085324758469,176,26.29238813300671,Low,Use bioplastic or glass packaging
Refrigerator,Electronics,Fabric,Yes,Contains bamboo and colorants,2.101616627565649,113,77.50468143376818,High,Use organic cotton or hemp fabrics
Chips,Food,Fabric,Yes,Contains bioplastic and adhesives,2.304908707399279,118,80.4040933161473,High,Use organic cotton or hemp fabrics
Detergent,Daily-use,Plastic,No,Contains organic cotton and starch base,6.213805426167776,181,22.807929897294024,Low,Use bioplastic or glass packaging
Chips,Food,Rubber,No,Contains organic cotton and minor additives,4.09808563503467,157,36.15428347766165,Low,Replace with natural rubber
Cereal Box,Food,Aluminum,Yes,Contains aluminium and eco resin,9.450143037831062,189,56.89628335176666,Medium,Promote closed-loop aluminum recycling
Laptop,Electronics,Rubber,No,Contains aluminium and adhesives,3.628003860535734,146,35.08070278219649,Low,Replace with natural rubber
LED TV,Electronics,Bioplastic,Yes,Contains recycled wood and eco resin,0.6270842331962672,64,86.78034089796823,High,Adopt bioplastic materials
Shampoo,Cosmetics,Paper,Yes,Contains bioplastic and colorants,0.4491328027050071,50,89.20833182965578,High,Use recycled paper packaging
Bed Frame,Furniture,Paper Wrap,Yes,Contains organic cotton and binders,4.118697143995569,128,73.42142561314311,Medium,Use bamboo-based bed
Tablet,Electronics,Metal,Yes,Contains aluminium and starch base,2.0400679965145416,109,79.33917035247391,High,Switch to stainless steel components
Wooden Chair,Furniture,Cardboard,Yes,Contains organic cotton and minor additives,2.104665938591392,87,83.44905689618287,Medium,Use bamboo-based chair
Detergent,Daily-use,Metal,Yes,Contains organic cotton and colorants,1.9384403971914947,97,81.21288755449451,High,Switch to stainless steel components
Smartwatch,Electronics,Rubber,No,Contains recycled wood and binders,4.275765311059771,158,37.23836211309997,Low,Replace with natural rubber
Air Conditioner,Electronics,Metal,Yes,Contains aluminium and binders,1.52122881070268,91,78.63851199270566,High,Switch to stainless steel components
Water Bottle,Daily-use,Plastic,No,Contains glass and eco resin,6.3333346255099885,178,22.561272598594545,Low,Use bioplastic or glass packaging
Pen,Daily-use,Rubber,No,Contains hemp and binders,4.047602861757712,149,31.639951741609018,Low,Replace with natural rubber
Pasta,Food,Plastic,No,Contains bamboo and minor additives,6.013226785641725,187,27.837523087528293,Low,Use bioplastic or glass packaging
Cereal Box,Food,Metal,Yes,Contains hemp and adhesives,1.7427755385306742,92,79.99952376929829,High,Switch to stainless steel components
Shampoo,Cosmetics,Rubber,No,Contains organic cotton and colorants,4.229852278281808,151,33.19715540616966,Low,Replace with natural rubber
Cereal Box,Food,Rubber,No,Contains recycled wood and colorants,4.036812851645412,164,36.528390389671394,Low,Replace with natural rubber
Umbrella,Daily-use,Fabric,Yes,Contains bamboo and starch base,2.5324232288045887,120,81.08140195509608,High,Use organic cotton or hemp fabrics
Toothbrush,Daily-use,Paper,Yes,Contains glass and minor additives,0.4866043908296207,49,91.32190585711376,High,Use recycled paper packaging
Smartwatch,Electronics,Plastic,No,Contains recycled wood and colorants,6.189963075162083,182,24.83336956713116,Low,Use bioplastic or glass packaging
Bread Loaf,Food,Bamboo,Yes,Contains steel and binders,-0.0271667897743254,30,96.96577755985618,High,Use bamboo-based sustainable design
Face Cream,Cosmetics,Plastic,No,Contains bioplastic and adhesives,5.863534899371882,186,24.39953610326593,Low,Use bioplastic or glass packaging
Perfume,Cosmetics,Metal,Yes,Contains bamboo and minor additives,1.7981381676718988,94,79.38087055704268,High,Switch to stainless steel components
Notebook,Daily-use,Aluminum,Yes,Contains recycled wood and adhesives,8.78697838221875,187,57.52820130317047,Medium,Promote closed-loop aluminum recycling
Table,Furniture,Recyclable Paper Wrap,Yes,Contains bamboo and eco resin,2.932006997053592,101,82.5090305769604,High,Use reclaimed wood table
Headphones,Electronics,Paper,Yes,Contains aluminium and binders,0.3171636762330408,53,88.6316198180742,High,Use recycled paper packaging
Chips,Food,Glass,Yes,Contains steel and binders,1.3613514789440626,63,85.85361008667113,High,Encourage glass refill systems
Smartphone,Electronics,Bioplastic,Yes,Contains bamboo and minor additives,0.6053762730309715,55,88.2981256007128,High,Adopt bioplastic materials
Oatmeal,Food,Bioplastic,Yes,Contains glass and binders,1.4153066601553,60,92.4260741808368,High,Adopt bioplastic materials
Sofa,Furniture,Plastic Film,No,Contains bamboo and eco resin,5.443085166103733,213,43.86153759730983,Low,Use organic fabric sofa
Milk Carton,Food,Aluminum,Yes,Contains organic cotton and eco resin,9.373623015365574,209,58.05199810378655,Medium,Promote closed-loop aluminum recycling
Laptop,Electronics,Paper,Yes,Contains recycled wood and starch base,0.9834655295292504,47,90.28456128854788,High,Use recycled paper packaging
Laptop,Electronics,Rubber,No,Contains hemp and eco resin,4.40656664562629,136,37.0629661744518,Low,Replace with natural rubber
Water Bottle,Daily-use,Plastic,No,Contains recycled wood and adhesives,6.425021376670824,194,25.383008967500547,Low,Use bioplastic or glass packaging
Milk Carton,Food,Rubber,No,Contains hemp and colorants,4.2313839728599305,142,31.421926696180865,Low,Replace with natural rubber
Tablet,Electronics,Aluminum,Yes,Contains aluminium and starch base,8.919707210826106,208,55.69164900075478,Medium,Promote closed-loop aluminum recycling
Wooden Chair,Furniture,Cardboard,Yes,Contains organic cotton and starch base,2.8529753025055995,82,84.42256051685668,Medium,Use bamboo-based chair
Juice Bottle,Food,Paper,Yes,Contains hemp and colorants,0.7686655280954598,46,89.8442598693638,High,Use recycled paper packaging
Soap,Cosmetics,Rubber,No,Contains steel and starch base,4.281066417205691,135,33.33406130401965,Low,Replace with natural rubber
Nail Polish,Cosmetics,Fabric,Yes,Contains steel and starch base,2.497958106862852,111,80.57426563453811,High,Use organic cotton or hemp fabrics
Bed Frame,Furniture,Paper Wrap,Yes,Contains hemp and eco resin,4.48932571056739,129,75.76339225816933,Medium,Use bamboo-based bed
Cereal Box,Food,Plastic,No,Contains bioplastic and starch base,5.65175022551545,193,28.04822132343896,Low,Use bioplastic or glass packaging
Toothbrush,Daily-use,Metal,Yes,Contains recycled wood and minor additives,2.3642585959706146,92,79.67238050875656,High,Switch to stainless steel components
Bookshelf,Furniture,Bioplastic Wrap,Yes,Contains steel and binders,2.140275435512467,68,91.53111092834328,High,Use recycled wood shelf
Air Conditioner,Electronics,Rubber,No,Contains glass and adhesives,4.078466077965008,150,33.194443529172084,Low,Replace with natural rubber
Soap,Cosmetics,Fabric,Yes,Contains hemp and binders,2.3870569559888195,129,78.8076108738746,High,Use organic cotton or hemp fabrics
Shampoo,Cosmetics,Paper,Yes,Contains organic cotton and binders,0.6845816393616647,51,88.13661622439245,High,Use recycled paper packaging
Laptop,Electronics,Bioplastic,Yes,Contains bioplastic and binders,0.5847171634255343,62,90.73882139384534,High,Adopt bioplastic materials
Milk Carton,Food,Glass,Yes,Contains recycled wood and adhesives,1.127045375735798,55,86.5799230897344,High,Encourage glass refill systems
Yogurt Cup,Food,Bioplastic,Yes,Contains recycled wood and eco resin,0.682460921999408,61,91.02415608420672,High,Adopt bioplastic materials
Cereal Box,Food,Paper,Yes,Contains glass and minor additives,0.9263669439050564,52,89.46480348669385,High,Use recycled paper packaging
Bed Frame,Furniture,Paper Wrap,Yes,Contains bioplastic and starch base,3.9352820033301583,122,75.25623440517253,Medium,Use bamboo-based bed
Juice Bottle,Food,Paper,Yes,Contains organic cotton and colorants,0.9716344431656846,46,87.98104695770523,High,Use recycled paper packaging
Tablet,Electronics,Bamboo,Yes,Contains recycled wood and starch base,0.7997210736350162,30,97.49008480029124,High,Use bamboo-based sustainable design
Table,Furniture,Recyclable Paper Wrap,Yes,Contains organic cotton and starch base,3.140946375868704,109,86.35202227894118,High,Use reclaimed wood table
Cereal Box,Food,Aluminum,Yes,Contains organic cotton and starch base,8.987431443949665,205,60.44680374369039,Medium,Promote closed-loop aluminum recycling
LED TV,Electronics,Metal,Yes,Contains steel and eco resin,2.355866321190215,100,82.99281833927674,High,Switch to stainless steel components
Table,Furniture,Recyclable Paper Wrap,Yes,Contains glass and starch base,2.6809435832329123,100,84.85767262394296,High,Use reclaimed wood table
Juice Bottle,Food,Plastic,No,Contains recycled wood and adhesives,5.681230865623588,189,27.864205491477414,Low,Use bioplastic or glass packaging
Bread Loaf,Food,Paper,Yes,Contains bamboo and binders,0.8002293497862829,45,89.86259208865472,High,Use recycled paper packaging
Pen,Daily-use,Aluminum,Yes,Contains hemp and binders,9.0385524454484,217,57.43126677128456,Medium,Promote closed-loop aluminum recycling
Bookshelf,Furniture,Bioplastic Wrap,Yes,Contains glass and minor additives,2.062447171339837,74,87.47344019527027,High,Use recycled wood shelf
Tablet,Electronics,Aluminum,Yes,Contains glass and binders,9.391613888492838,182,59.80080460282771,Medium,Promote closed-loop aluminum recycling
Table,Furniture,Recyclable Paper Wrap,Yes,Contains steel and adhesives,3.282993099378335,90,86.81904880823149,High,Use reclaimed wood table
Yogurt Cup,Food,Paper,Yes,Contains organic cotton and starch base,0.6753782389787429,50,90.83633490947686,High,Use recycled paper packaging
Notebook,Daily-use,Metal,Yes,Contains recycled wood and eco resin,1.860564760028988,105,82.03918207857808,High,Switch to stainless steel components
Perfume,Cosmetics,Bamboo,Yes,Contains bioplastic and minor additives,0.617533391150205,28,96.1286937807888,High,Use bamboo-based sustainable design
Cereal Box,Food,Aluminum,Yes,Contains hemp and adhesives,8.75706123927463,193,57.98492205731507,Medium,Promote closed-loop aluminum recycling
Perfume,Cosmetics,Glass,Yes,Contains hemp and adhesives,1.6100693590943531,56,85.91812615226394,High,Encourage glass refill systems
LED TV,Electronics,Bioplastic,Yes,Contains organic cotton and starch base,1.0770741353174642,62,87.73616195086102,High,Adopt bioplastic materials
Laptop,Electronics,Rubber,No,Contains steel and minor additives,4.25583993424386,143,34.33097650333935,Low,Replace with natural rubber
Moisturizer,Cosmetics,Plastic,No,Contains steel and colorants,5.759305044480644,181,24.051322584463627,Low,Use bioplastic or glass packaging
Smartphone,Electronics,Glass,Yes,Contains hemp and binders,1.1317514148718342,60,85.27047145172186,High,Encourage glass refill systems
Wooden Chair,Furniture,Cardboard,Yes,Contains organic cotton and adhesives,2.8490914736443824,79,82.91993999783301,Medium,Use bamboo-based chair
Towel,Daily-use,Aluminum,Yes,Contains glass and minor additives,8.717539011039591,201,58.56342204863029,Medium,Promote closed-loop aluminum recycling
Yogurt Cup,Food,Glass,Yes,Contains steel and binders,1.3576430927647742,62,87.66955888193286,High,Encourage glass refill systems
Cereal Box,Food,Aluminum,Yes,Contains organic cotton and colorants,9.152810456291132,206,59.1509243552625,Medium,Promote closed-loop aluminum recycling
Smartphone,Electronics,Plastic,No,Contains recycled wood and binders,5.987163239527375,174,26.4416964861962,Low,Use bioplastic or glass packaging
Soap,Cosmetics,Glass,Yes,Contains organic cotton and eco resin,1.4682613135726603,55,89.07092835251973,High,Encourage glass refill systems
Nail Polish,Cosmetics,Rubber,No,Contains bioplastic and eco resin,4.311398834041265,144,33.20037232447,Low,Replace with natural rubber
Bed Frame,Furniture,Paper Wrap,Yes,Contains organic cotton and colorants,4.179589159090406,121,78.38540639961427,Medium,Use bamboo-based bed
Refrigerator,Electronics,Metal,Yes,Contains aluminium and minor additives,2.455288585194399,104,78.32095920985932,High,Switch to stainless steel components
Smartwatch,Electronics,Bioplastic,Yes,Contains steel and adhesives,1.408302423982499,58,91.3608607839348,High,Adopt bioplastic materials
Refrigerator,Electronics,Bamboo,Yes,Contains glass and binders,0.2298799794455687,27,94.253185788651,High,Use bamboo-based sustainable design
Smartwatch,Electronics,Plastic,No,Contains organic cotton and eco resin,5.769615006746893,182,25.19735987285913,Low,Use bioplastic or glass packaging
Face Cream,Cosmetics,Bamboo,Yes,Contains recycled wood and eco resin,0.4472778371054129,29,97.26953168653634,High,Use bamboo-based sustainable design
Perfume,Cosmetics,Plastic,No,Contains hemp and minor additives,5.74973565893258,185,24.268655154563863,Low,Use bioplastic or glass packaging
Wooden Chair,Furniture,Cardboard,Yes,Contains aluminium and starch base,2.671616531247565,82,84.58454844063893,Medium,Use bamboo-based chair
LED TV,Electronics,Paper,Yes,Contains bioplastic and starch base,1.031227516503192,48,89.44051115016025,High,Use recycled paper packaging
Table,Furniture,Recyclable Paper Wrap,Yes,Contains bioplastic and colorants,3.04830818074709,103,87.38576962051322,High,Use reclaimed wood table
Headphones,Electronics,Glass,Yes,Contains steel and adhesives,1.0273591831115252,58,90.15200018409575,High,Encourage glass refill systems
Wooden Chair,Furniture,Cardboard,Yes,Contains organic cotton and adhesives,2.267724147794585,84,80.0646944897198,Medium,Use bamboo-based chair
Smartwatch,Electronics,Glass,Yes,Contains bioplastic and eco resin,1.0125143918104094,63,86.01253227101317,High,Encourage glass refill systems
Table,Furniture,Recyclable Paper Wrap,Yes,Contains bamboo and minor additives,3.389003920852772,93,82.9374356338484,High,Use reclaimed wood table
Detergent,Daily-use,Bamboo,Yes,Contains bioplastic and binders,0.2989909331325054,28,95.51150467691146,High,Use bamboo-based sustainable design
Moisturizer,Cosmetics,Rubber,No,Contains recycled wood and adhesives,3.527879249412883,161,34.14566618420068,Low,Replace with natural rubber
Umbrella,Daily-use,Bamboo,Yes,Contains aluminium and minor additives,0.1400332407162995,31,93.57930992141831,High,Use bamboo-based sustainable design
Water Bottle,Daily-use,Plastic,No,Contains bamboo and binders,5.527557094108827,178,25.352953991597968,Low,Use bioplastic or glass packaging
Yogurt Cup,Food,Bioplastic,Yes,Contains bamboo and binders,1.0105084982834058,60,86.52195991056024,High,Adopt bioplastic materials
Bookshelf,Furniture,Bioplastic Wrap,Yes,Contains bamboo and colorants,1.8646184320248416,76,90.79363344673186,High,Use recycled wood shelf
Soap,Cosmetics,Fabric,Yes,Contains steel and colorants,2.235147146988087,118,80.35162194597413,High,Use organic cotton or hemp fabrics
Oatmeal,Food,Paper,Yes,Contains steel and colorants,1.1965342482050885,53,92.27415066037968,High,Use recycled paper packaging
Toothbrush,Daily-use,Plastic,No,Contains hemp and minor additives,6.446232357832398,176,22.73566853872925,Low,Use bioplastic or glass packaging
Milk Carton,Food,Bioplastic,Yes,Contains bamboo and colorants,1.4945179294915751,61,90.44053647504076,High,Adopt bioplastic materials
